date,product,sales
1973-07-24,citizen,2
1985-01-04,exactly,2479
1980-03-03,gun,2
1985-11-25,sense,6195813
1991-01-19,perform,333849
2017-07-29,federal,43
2016-10-23,whatever,70
2017-01-11,discover,3
1998-10-08,level,673905876
1998-09-01,today,653813885
1988-12-09,pay,91
1993-10-10,increase,38
2004-11-21,her,7
1975-04-24,room,2
1972-09-08,season,2346
1972-04-20,show,6995
2006-01-31,will,6
1971-10-15,establish,86
1982-09-22,question,1
2015-04-08,stop,61
1996-03-23,special,5151275
1993-10-24,begin,9773
1971-03-10,democratic,90345
2020-04-28,teach,895370
1994-05-13,continue,24476157
1975-05-10,mean,89787
1996-04-03,then,54083
1997-05-25,determine,92
1974-01-10,simply,32117301
2020-08-26,on,156151952
1993-01-17,back,2
2011-07-22,marriage,33221699
1986-11-03,center,56006036
2004-03-29,community,625129364
1987-03-02,them,96
1990-03-02,north,7
2008-07-31,case,8922040
2023-12-14,develop,59
2013-12-19,suffer,83
1972-09-19,explain,0
1985-03-24,everybody,9329
2000-08-15,so,4
2000-08-27,indeed,619674
2010-03-30,thousand,46903
1971-12-18,against,7440
2019-05-27,people,9730
2020-05-09,quickly,124
1976-09-14,produce,527927219
1994-05-24,lose,10642325
2010-03-21,change,502898100
1999-02-04,today,69
1980-09-21,defense,11190
1972-07-26,sure,377005074
1994-06-22,structure,470
1992-04-26,modern,191102740
2002-08-08,how,147231
1976-01-22,against,128842
2004-01-02,pretty,9400742
1972-07-11,camera,77320
2004-02-21,measure,30
2004-06-06,that,2360
1982-05-28,that,8474811
2014-11-24,power,8265969
2013-10-28,opportunity,40128
1991-07-02,very,1
1973-08-02,fund,405032
2008-12-19,child,66
2004-07-25,certainly,5832709
1980-04-26,act,1
1982-06-24,down,241983455
2007-09-18,however,2237766
2015-04-09,dog,7505150
1978-06-01,bill,5741392
1992-05-31,cup,798907
1995-05-06,child,9534
2010-06-22,often,9
1975-06-15,sister,25041
2022-07-14,agent,47384
1975-10-08,maintain,5350422
2001-12-15,cost,291746704
2014-01-23,art,31
1977-11-19,source,6701
1991-01-08,any,884022
1973-09-06,realize,40
2004-12-19,degree,722863
2000-08-24,toward,33811
2008-09-24,church,60705
2012-10-04,improve,142124
2007-03-23,quickly,460
1998-08-24,five,9
1982-03-01,either,453161664
1983-12-09,reason,87866922
1981-08-10,option,149635695
1992-11-03,year,5467
1989-08-24,focus,80
1982-02-16,table,73022882
1977-05-31,change,7465
2021-12-05,suffer,4
1994-01-21,effort,39055049
2002-08-13,professional,90142611
2015-06-21,easy,76
1980-07-04,kitchen,73913185
2006-02-28,say,34938
1996-01-08,anything,4242
1990-03-09,century,2133982
2015-08-18,compare,9924618
1999-07-30,or,49
1999-08-14,career,177898576
1990-02-07,fall,5284243
2023-01-17,although,262
1984-12-11,appear,563566
1977-01-24,human,800
1990-07-01,expect,258564401
1983-09-10,hour,828
1996-01-27,offer,427292
2022-11-10,pull,76193
1991-09-28,few,812309718
1988-02-07,range,8719282
1999-08-03,approach,95
1991-11-10,Mr,373716
2003-03-23,party,987373856
1988-12-13,remember,180
1985-03-02,cover,23494
2005-04-15,store,674
2018-11-07,sister,890
1977-12-23,those,452403
2022-02-07,would,11
2002-09-30,would,9128
1986-07-03,son,55
1977-02-20,executive,49
1996-02-21,indeed,6551
2012-12-25,agree,2396748
1997-02-14,different,4785335
2017-12-05,nearly,151
1996-04-23,type,384736710
2018-01-13,design,0
1975-09-29,enter,3875
2002-08-19,less,45296
2020-11-09,drug,876
1989-11-21,population,358
2023-07-09,visit,77447047
1976-06-10,bar,4
2024-07-17,turn,2469
1998-07-13,resource,250997
2021-03-16,per,544734996
2000-08-21,recognize,40
2015-04-04,value,148
2001-09-07,everyone,861236
1985-09-30,act,8560634
1976-04-04,they,651531182
2013-11-10,outside,953
2002-12-02,common,7623289
1989-10-17,when,5536315
2018-03-18,mention,203004551
1989-05-31,nearly,6009494
2005-07-21,guess,99580230
1992-08-28,reason,70282
2006-05-01,let,63237386
1987-12-31,believe,6892
1985-07-12,break,5
2021-09-24,suggest,563524
2001-11-01,upon,722
1978-10-17,interview,54739
1990-01-03,billion,38184438
1981-02-13,just,2165
2011-06-01,cup,60
1996-03-27,off,90940
2007-10-21,continue,64752
2014-06-01,market,83466
1982-09-13,and,7523353
1986-05-20,family,679575675
2010-03-08,draw,6523
2017-01-04,believe,19
2000-02-26,hard,347
2021-06-10,decide,886
2012-03-11,now,85
1992-11-30,somebody,4944985
1986-05-03,feel,7290
1975-04-12,enjoy,259269
2001-09-18,break,273
2019-01-02,too,413119665
2012-01-18,organization,30421
1990-07-04,voice,7077334
2013-10-25,large,95139
2016-12-17,perform,2854
1972-06-13,be,188230
1972-10-13,improve,4240248
1977-04-08,authority,60
1983-05-12,exist,568979
1992-07-05,road,73073140
2014-10-22,over,104
1995-07-07,she,729
1993-09-27,nice,40755447
2025-07-05,decade,36653
2016-02-19,impact,94704457
1983-09-06,go,714
1994-07-26,series,3082947
2022-10-09,near,6367194
2018-09-19,part,395935
1996-10-13,change,17375
2004-11-07,performance,2
1973-03-07,create,973
1971-04-02,drug,241079
1970-02-14,tough,0
2004-06-20,operation,75482
2021-11-22,whole,42508963
2017-01-18,worry,5076121
2020-10-20,together,2
1979-11-27,huge,93
2024-11-29,rest,14421299
2013-04-17,generation,50739
1984-07-18,rather,450
1997-10-25,hot,672629749
1996-05-25,often,35549189
1984-01-30,continue,840695
2022-08-09,although,35872
2007-01-26,ever,6909739
2008-04-01,perform,4215
2006-09-06,common,43509
1994-07-26,blood,80
1986-11-01,myself,167978271
2001-08-24,able,700
2011-06-23,own,3
1989-08-14,situation,764879
1976-12-09,right,742438
1979-08-25,send,862
1971-06-04,century,3262942
1986-01-26,idea,2
1976-11-05,range,673577
1996-01-06,matter,3815070
2010-05-29,player,1
2004-12-30,everyone,268539
2006-08-28,one,307800
2007-01-10,its,326
2022-10-21,mission,306643122
1995-05-01,friend,302
1979-11-01,certain,8736
1971-04-01,customer,7
1996-04-16,mind,2
2018-12-07,realize,758332
1984-01-17,why,7163
1988-03-08,theory,8237
1979-12-07,bed,1226
1993-11-16,guy,3196
1985-05-02,watch,388819
2015-09-05,eye,54964
2015-05-03,foreign,71001
1993-04-30,century,192326656
2023-03-04,interest,927544
1976-04-11,campaign,4866
2008-04-04,reflect,65498268
2007-07-29,affect,4642
2023-04-16,establish,38
1978-01-06,where,38820
1981-08-08,policy,166451243
2010-09-17,few,8791
1999-08-09,author,752566397
1979-08-19,mission,68593993
1990-12-03,age,462764
1980-09-19,level,85
1994-05-13,relate,989
2014-06-01,raise,6018474
1985-01-22,later,59
2015-08-02,skill,1321071
2018-07-28,beat,320
2003-11-19,toward,40
1994-02-14,player,46807
2021-04-25,me,9
2015-04-16,test,9221
1976-08-17,good,9341035
1982-01-20,yeah,69837
1971-11-17,ok,27742
1999-08-07,attack,886608
2005-08-09,hospital,2815
2011-01-04,people,8
2017-06-09,approach,38256
1975-10-27,visit,648589
2010-10-20,lead,206315
1998-04-17,after,5347487
1986-11-02,physical,1905
2006-12-20,happy,733
1998-01-24,occur,1
1987-07-18,maybe,9085934
2024-03-17,indeed,70
1991-11-14,consider,790
2018-08-15,central,0
1987-06-12,far,9456472
1994-11-09,continue,45
2010-03-15,discuss,5846711
1996-12-07,group,25588807
2011-11-02,very,697267
2016-11-15,choice,458637033
1999-11-16,something,732499766
1999-10-16,so,206
2017-02-04,eye,61
1995-01-15,simply,6
2018-08-24,new,5827522
2001-07-18,fear,8
2002-01-23,pressure,222263
2010-07-09,feeling,185510
1974-09-05,police,5
2002-05-07,yet,4836738
1982-09-24,can,83681
2003-05-03,democratic,5261
1987-11-18,part,269
1974-09-29,try,80
2005-03-04,easy,518798
2021-01-19,guess,416446841
2002-10-20,hard,9679
2017-12-18,a,0
2009-08-29,speech,702000
2014-02-08,manage,53633335
2005-02-03,individual,113536
2025-01-19,right,939648
2021-11-20,clear,47345
1973-07-03,report,437
2019-05-26,mother,314
1996-10-05,news,8697291
2022-07-27,type,5
2015-08-29,international,30919813
1990-11-22,at,30
1980-01-17,really,9993
2020-03-09,and,73307982
2016-05-28,pattern,41228433
1970-07-08,generation,52591
1979-07-01,present,524
1980-06-02,give,6497
1981-10-29,then,25736
2012-03-15,require,3
1977-10-03,subject,82034
2015-02-13,per,9
1985-01-17,particularly,479
1997-04-24,occur,286888084
1996-03-19,two,239061346
2017-02-21,surface,233795697
2021-06-14,fly,586782
1990-09-11,development,277
2007-09-04,travel,5909086
2013-05-12,office,6538277
1988-09-04,talk,37234161
2006-11-19,skill,6
1991-08-18,consider,91694139
1985-06-20,movie,2064
1971-05-09,throw,8509
1973-01-10,support,6046804
2000-12-30,doctor,40812761
2016-10-10,line,15092
2013-05-08,south,841894
2000-08-14,practice,7213
1976-04-13,full,1
2017-01-30,crime,16474547
1975-11-15,lay,60434276
2008-08-07,full,308
2015-06-30,investment,35529
1975-05-18,sometimes,0
1996-05-30,rule,14059695
2010-12-20,serious,1496297
1995-06-10,paper,59428
2023-04-06,son,58491546
1985-09-18,personal,85
1979-04-21,learn,428729
2025-02-26,tax,57257336
1980-10-05,before,56
1991-11-04,what,71575694
1993-01-08,people,355
2013-04-09,candidate,5
2017-09-16,summer,29058
2004-09-28,result,1586
2018-08-10,story,595362815
1982-03-12,appear,556182917
1999-01-18,crime,33689219
1975-02-10,happy,227435071
1980-12-28,officer,48126
1974-04-16,marriage,63189
1976-01-05,month,5
2007-03-12,available,3
2018-10-30,miss,1469
1988-03-01,like,2
1970-10-20,change,482625763
2015-02-23,single,32277
2023-07-04,offer,4
1995-08-01,miss,14333
1999-03-30,be,90
1981-08-19,same,164671
2014-05-24,hold,595
2009-02-22,respond,16370
1994-06-04,station,19605286
1978-08-10,land,650459728
1985-08-17,describe,66
1989-07-20,dog,845403
2009-01-03,position,4
2007-05-12,meeting,62
2021-04-25,should,1825
1988-02-15,wall,40156343
2011-05-24,result,315
2002-06-14,senior,52480
2020-08-15,poor,6735475
2005-02-02,its,18073959
1992-10-24,reality,4601
2004-07-29,appear,9
1986-10-10,must,1
1994-04-02,lay,52220
2005-10-25,early,13856252
2007-10-07,current,8410631
1989-06-06,be,77
1983-08-29,arrive,662510
1971-09-09,worry,254
2013-04-19,small,479
1994-03-05,against,554
2002-01-27,task,95
2015-01-03,three,1310
1988-02-24,quite,103685874
1983-08-20,phone,61743075
1983-10-19,begin,317
2007-09-03,produce,96202795
2012-04-17,mission,26922
2012-10-28,so,650455688
1975-11-01,bar,9347729
2012-08-13,low,706302687
1980-10-29,traditional,25756406
2018-05-23,down,3
1993-06-30,guy,1
2011-05-22,main,401404
1984-08-12,any,93950
1986-07-11,provide,570557898
2003-10-13,able,245087079
1992-04-22,three,792
2025-05-27,wife,564717493
2010-07-05,join,6985604
2022-09-22,size,118
1990-08-11,save,0
2012-09-08,animal,70
1983-07-07,pressure,5
2010-10-27,democratic,0
2013-08-27,often,46
2022-05-23,happen,48
2008-05-10,less,43675342
1994-10-13,assume,6675673
1995-08-05,agree,570713
1973-04-30,real,7
2003-01-24,media,2318
1980-01-07,effort,74595
2014-01-28,performance,28
2000-02-02,mind,141
2000-01-13,western,7
1992-03-18,seat,413237
2024-06-29,return,87
1986-03-18,exactly,944
1975-07-31,sing,54995961
1977-06-24,age,32604
1976-04-29,build,301
1991-09-09,southern,9880547
1972-07-07,little,766136
1991-11-10,seat,1
2001-03-15,factor,185
1981-07-01,Congress,632
2011-06-20,American,38
2004-07-25,fight,72362550
2016-04-20,state,617766962
2001-05-15,forget,4286319
1990-03-05,if,1803845
2013-06-11,develop,751921
1983-12-28,popular,6506
2025-04-13,control,287662
2011-10-05,strong,2237142
2011-07-19,environment,7463441
1974-07-14,wear,816906841
1987-02-07,others,20567
2003-11-09,explain,16
1984-02-20,clearly,940759116
2020-12-17,much,52453
2003-03-31,technology,27436
2009-09-26,behavior,6125196
2002-09-29,school,8150021
2024-05-13,above,28078
1975-09-24,within,98746
2008-04-27,lay,23228017
2000-12-12,brother,3442136
2024-01-10,table,823606129
1994-07-10,or,81
1971-08-24,idea,5736076
1986-07-06,government,50202963
2020-05-24,affect,596586660
1995-08-20,minute,260
2001-05-12,him,911233
2009-08-31,reason,1962
2013-01-07,policy,960
1982-08-22,culture,6590512
1978-08-25,fact,180425260
1972-09-25,box,788994
2025-03-03,actually,99895
2019-04-08,toward,575
1971-01-28,address,509453
2005-07-26,well,2979453
2004-11-04,heavy,3097497
2016-08-22,force,5774
1971-06-02,citizen,1805
1994-01-20,among,64514
2018-08-13,meet,3805
2015-08-15,despite,7169
1974-02-24,event,1239812
2003-07-16,security,70
1986-05-09,reality,51157143
2004-03-09,against,3290501
1982-03-28,four,430
1976-07-23,inside,4512
1972-10-03,seek,8987
1991-01-29,sometimes,800852956
1970-10-05,decade,116
1980-07-16,decide,3144457
2024-04-17,long,327368562
1971-11-02,stuff,83
2010-09-17,what,279
2009-06-12,including,28549315
1992-08-09,try,873835243
1994-11-25,wrong,58047307
1976-04-04,international,8914
1994-08-07,interview,6371123
1973-06-03,community,81380204
1979-03-23,put,7
1994-07-19,himself,5
2016-03-20,possible,75365888
1981-12-18,great,877
2003-11-07,its,7264454
2003-08-07,seat,7789
1976-04-28,safe,7964
1988-12-13,let,220110447
2023-11-30,size,9228
1981-03-20,interesting,687051886
2022-08-02,when,851
1991-06-15,success,278048067
1973-12-04,if,78763
1986-04-02,picture,22251
1996-02-01,movie,337675954
2005-03-25,fire,97164
1979-03-21,song,24
1982-01-20,customer,546
2003-03-06,fight,382333578
2019-01-16,movie,737709
2015-10-10,need,3
2019-04-30,available,464370098
2006-01-15,break,4612052
2013-07-14,law,77
2021-03-22,sister,5377088
1989-09-04,research,70
1975-03-15,commercial,109895
1989-08-11,town,426
2003-07-24,though,13173001
2010-01-18,mission,14
1987-09-14,soon,35
1995-03-14,decide,54823232
2003-09-24,budget,1932879
2000-09-29,think,9198969
1987-06-23,understand,8
1982-08-11,father,91595
1992-03-25,our,8776
2001-02-10,girl,6015
1987-03-05,example,91
1970-01-21,order,1
1998-05-05,evening,29
2021-04-04,travel,460197
1993-03-20,color,41147117
1982-02-07,maintain,94699
1973-04-08,nearly,3414
1981-10-03,including,514749901
1982-05-11,house,5575
2022-12-30,option,81061
2012-08-11,let,20480
1987-11-02,watch,931087
1973-05-12,stock,26
1981-11-01,able,5
1981-12-25,write,6
1981-09-13,effort,2402
1999-06-30,arm,9
1992-10-10,describe,425
1974-12-04,why,97629
2000-02-24,middle,33764
2024-07-02,theory,53
1974-04-10,indeed,404047285
2012-02-04,guy,13803
2019-09-19,but,499247
2011-10-01,for,88
1974-03-13,participant,2898395
1987-10-09,lead,5860276
2016-02-27,water,2573
2015-01-26,world,698723
1979-08-24,recently,41
2013-08-19,visit,5709494
1977-05-21,commercial,2145
1997-03-21,page,91745
1997-04-22,person,2
1973-03-03,social,98
2013-09-10,include,1949370
1995-10-20,employee,18250
1988-08-10,available,8549
1977-12-07,share,578
1975-04-09,others,8897
2019-11-12,stage,92452401
1998-08-02,law,89671
2007-08-01,daughter,2005
1998-03-31,music,529615330
2020-03-14,help,60
2000-04-25,few,540917538
1994-02-01,million,631643360
1979-08-16,sign,283344675
1981-02-09,board,134420
1988-09-14,natural,568021
2007-05-11,process,322591
2010-10-28,old,44921823
1982-03-19,entire,72881
2020-01-04,rule,50209406
1982-10-14,speech,7
1982-09-04,treatment,595
1973-08-11,management,2113789
2005-09-16,writer,43435
2006-08-15,to,1630323
2002-04-17,almost,435484077
2025-03-26,property,4030872
2013-09-27,common,5
1984-10-18,occur,7509
1984-01-01,attention,792
1990-06-02,two,6732166
2019-02-26,expect,30234
2018-12-31,range,1417983
1970-10-11,south,8304196
1979-05-04,know,1265
2003-08-24,despite,75475
2005-11-20,will,91
1998-05-06,investment,7549026
2008-04-21,win,9853059
1992-12-31,yet,27733979
1989-09-19,political,76858458
1970-07-05,decision,3050
2009-08-23,card,89667
2016-03-20,already,738685
1980-03-01,talk,352779391
1989-12-18,on,6902
1976-06-13,gas,91298
1982-11-14,health,6
2022-04-24,message,5856
2002-01-16,any,23975260
1976-01-30,throw,9
2014-06-22,successful,966
1972-10-24,alone,727974
2013-03-27,he,39002676
2004-10-17,fact,11879357
1998-05-13,quality,757
2023-02-24,most,663
1996-05-05,top,0
2015-12-14,structure,228722
2009-08-16,evidence,98
2011-12-09,value,57559
1970-03-11,off,373475
2021-01-24,she,74
1979-10-22,hundred,336478
1975-03-08,throw,1399
2003-03-23,school,5001
1976-12-25,all,5079506
1996-06-03,house,36918
2016-03-04,house,48
1998-07-17,test,47818
2024-01-07,instead,82
1976-06-14,thing,3308112
1982-09-05,cell,4721116
1980-08-19,back,29211927
2008-10-31,will,655717
2017-01-31,later,37
1980-06-09,whom,9854
1982-05-25,common,6531991
1997-12-03,most,2557244
1971-03-03,send,505
2018-06-02,time,5423629
1970-05-02,stay,78146
1992-12-27,move,270113
2016-02-07,majority,30
1998-12-15,message,4877590
1985-11-28,quite,0
1997-10-05,economy,3
1979-12-25,may,3193
2011-06-04,feel,61728342
2022-11-03,car,96504
2016-07-26,religious,77815
2023-05-07,toward,797
1978-10-24,across,33260926
1975-01-09,put,9883850
2010-05-09,understand,55122195
2000-05-21,carry,6244037
1975-05-18,you,12183723
1976-07-30,opportunity,7
1986-11-12,defense,44
2019-01-08,might,3119143
1983-05-11,future,341199
1996-03-05,article,6131
1976-03-20,difficult,67313239
1991-01-06,time,27
1978-06-10,deep,9609405
1994-09-15,environmental,6
2012-10-28,bag,3
2021-05-11,bit,487
1977-06-28,pay,10056241
2021-04-19,represent,7
1992-10-24,including,979240114
2007-03-23,officer,76468
2000-03-13,though,352637
2009-10-05,right,85
2012-09-30,tax,82421
1993-11-15,respond,99384
1975-01-23,soon,53
1984-05-23,certain,47
1981-03-17,air,519980844
2004-10-10,writer,8102843
2019-12-29,mother,5654684
2018-11-12,safe,945
1999-07-19,campaign,802399482
2020-06-16,town,9
1982-04-09,worker,405958227
2019-03-27,some,608
2023-01-11,represent,83
2000-02-14,trade,942210204
2008-06-17,standard,97650253
1980-11-11,sea,9
2021-01-07,peace,7
1983-11-10,include,4
1984-11-02,seek,389
1970-07-12,relationship,1500164
1999-10-31,him,751957
1971-02-26,consumer,7624071
1992-05-22,authority,4482486
1992-07-20,war,5524704
1974-01-27,class,6989
1976-09-19,nearly,200
2012-01-31,threat,192964
2014-11-19,course,5
2011-01-14,may,6
2009-12-07,have,548228
